LARCENY,-76.4545434,37.0774936,R
DRUG/NARCOTICS OFFENSES,-76.4742673,37.075965,R
AGGRAVATED ASSAULT,-76.483795,37.123543,R
DRUG/NARCOTICS OFFENSES,-76.505043,37.151499,R
DRUG/NARCOTICS OFFENSES,-76.4597656,37.0483428,R
DRUG/NARCOTICS OFFENSES,-76.5465438,37.1392561,C
LARCENY,-76.4939684,37.1223285,R
VEHICLE THEFT,-76.4648185,37.0579329,R
DRUG/NARCOTICS OFFENSES,-76.4553503,37.0369142,C
LARCENY,-76.4805738,37.088971,C
LARCENY,-76.516108,37.1483739,R
VEHICLE THEFT,-76.5475177,37.1362404,C
LARCENY,-76.4667135,37.0765421,C
LARCENY,-76.4773971,37.0529653,P
VEHICLE THEFT,-76.5346643,37.1572906,C
LARCENY,-76.4672214,37.1050444,R
DRUG/NARCOTICS OFFENSES,-76.4616808,37.0597295,R
OVERDOSE,-76.4550579,37.083409,R
LARCENY,-76.4223613,37.0139151,R
DRUG/NARCOTICS OFFENSES,-76.5423655,37.1331147,C
LARCENY,-76.4648494,37.0746479,R
LARCENY,-76.4145775,36.9904095,P
ROBBERY,-76.5311911,37.1326269,C
DRUG/NARCOTICS OFFENSES,-76.423741,36.986281,C
LARCENY,-76.433143,36.979217,C
LARCENY,-76.526701,37.133994,R
DRUG/NARCOTICS OFFENSES,-76.5261769,37.120872,C
DRUG/NARCOTICS OFFENSES,-76.5424065,37.167141,R
LARCENY,-76.5157318,37.143852,R
DRUG/NARCOTICS OFFENSES,-76.4230686,36.984639,C
LARCENY,-76.4234565,37.0150838,R
LARCENY,-76.4244368,36.9871436,C
LARCENY,-76.407612,36.970766,R
LARCENY,-76.4812475,37.0858157,C
VEHICLE THEFT,-76.4667135,37.0765421,C
VEHICLE THEFT,-76.4194947,36.9788667,R
DRUG/NARCOTICS OFFENSES,-76.4703187,37.0664663,C
ROBBERY,-76.4360354,36.9834151,C
LARCENY,-76.4244368,36.9871436,C
LARCENY,-76.4589279,37.0888359,C
VEHICLE THEFT,-76.472831,37.074763,C
LARCENY,-76.5037257,37.1058383,R
LARCENY,-76.4876604,37.0907376,R
LARCENY,-76.5608545,37.1566625,R
LARCENY,-76.4122075,36.9913475,R
AGGRAVATED ASSAULT,-76.4120836,36.9915884,R
LARCENY,-76.4707546,37.0671699,R
AGGRAVATED ASSAULT,-76.5327527,37.1143009,R
LARCENY,-76.4736857,37.0735663,C
VEHICLE THEFT,-76.5192391,37.1138258,C
ROBBERY,-76.4784907,37.0847569,C
LARCENY,-76.4876604,37.0907376,R
DRUG/NARCOTICS OFFENSES,-76.4632065,37.0552779,C
AGGRAVATED ASSAULT,-76.5472539,37.1540215,R
VEHICLE THEFT,-76.4378829,37.0088073,R
AGGRAVATED ASSAULT,-76.5174658,37.1411781,O
LARCENY,-76.4371941,37.090504,R
DRUG/NARCOTICS OFFENSES,-76.5100863,37.1276496,M
LARCENY,-76.513312,37.1466809,R
LARCENY,-76.5249134,37.1132363,R
VEHICLE THEFT,-76.4254886,37.0234798,R
LARCENY,-76.4730122,37.0870821,C
LARCENY,-76.5194339,37.117074,R
LARCENY,-76.5574848,37.1261141,R
ROBBERY,-76.5454138,37.1718873,C
LARCENY,-76.562625,37.170196,C
AGGRAVATED ASSAULT,-76.4835558,37.0883003,C
DRUG/NARCOTICS OFFENSES,-76.394434,36.9934897,C
DRUG/NARCOTICS OFFENSES,-76.4542503,37.0658876,R
OVERDOSE,-76.5454698,37.1722318,R
LARCENY,-76.541317,37.135346,R
DRUG/NARCOTICS OFFENSES,-76.5270426,37.0866649,R
LARCENY,-76.4067711,36.9879417,C
VEHICLE THEFT,-76.4188994,36.9974518,R
OVERDOSE,-76.4520802,37.0140368,R
DRUG/NARCOTICS OFFENSES,-76.4626793,37.0931536,R
LARCENY,-76.4939684,37.1223285,R
VEHICLE THEFT,-76.493523,37.105174,C
LARCENY,-76.4816522,37.1148859,R
DRUG/NARCOTICS OFFENSES,-76.5457067,37.1102112,R
LARCENY,-76.493523,37.105174,C
DRUG/NARCOTICS OFFENSES,-76.5423655,37.1331147,C
DRUG/NARCOTICS OFFENSES,-76.4212573,36.9925872,C
LARCENY,-76.5539935,37.1250965,R
LARCENY,-76.496426,37.0852157,R
LARCENY,-76.4589279,37.0888359,C
LARCENY,-76.4715138,37.0698076,C
LARCENY,-76.3949047,36.9907037,R
"SEX ASSAULT, RAPE",-76.453803,37.0660046,R
LARCENY,-76.4819915,37.08391,R
AGGRAVATED ASSAULT,-76.415361,36.974885,R
VEHICLE THEFT,-76.3944473,36.9934997,C
DRUG/NARCOTICS OFFENSES,-76.4334126,36.980906,C
LARCENY,-76.4067711,36.9879417,C
LARCENY,-76.5598088,37.1531386,R
OVERDOSE,-76.4633177,37.0892762,C
LARCENY,-76.4699618,37.076823,C
LARCENY,-76.5255271,37.1188057,C
LARCENY,-76.4883263,37.1008049,O
OVERDOSE,-76.42135,36.9825725,C
LARCENY,-76.5191716,37.1032862,R
LARCENY,-76.4147821,36.9767377,R
DRUG/NARCOTICS OFFENSES,-76.4188277,37.0020059,M
DRUG/NARCOTICS OFFENSES,-76.4871821,37.0973237,O
LARCENY,-76.5102762,37.0607759,R
DRUG/NARCOTICS OFFENSES,-76.5550167,37.1541512,C
DRUG/NARCOTICS OFFENSES,-76.4173115,36.9917119,R
LARCENY,-76.4576065,37.0340012,R
LARCENY,-76.415361,36.974885,R
DRUG/NARCOTICS OFFENSES,-76.407612,36.970766,R
ROBBERY,-76.4747446,37.0755734,C
DRUG/NARCOTICS OFFENSES,-76.5558851,37.1563374,C
"SEX ASSAULT, RAPE",-76.526701,37.133994,R
"SEX ASSAULT, RAPE",-76.4827868,37.0604532,O
LARCENY,-76.4441522,37.0204523,C
LARCENY,-76.4581125,37.0208091,R
LARCENY,-76.4265189,37.0095888,R
VEHICLE THEFT,-76.549394,37.150901,R
LARCENY,-76.5064844,37.1467155,R
DRUG/NARCOTICS OFFENSES,-76.42135,36.9825725,C
LARCENY,-76.4972907,37.0857503,R
DRUG/NARCOTICS OFFENSES,-76.493523,37.105174,C
AGGRAVATED ASSAULT,-76.417524,36.987098,R
LARCENY,-76.5518298,37.1485437,C
OVERDOSE,-76.5355935,37.1457008,R
DRUG/NARCOTICS OFFENSES,-76.4136628,36.9803577,R
DRUG/NARCOTICS OFFENSES,-76.5549899,37.1094152,R
AGGRAVATED ASSAULT,-76.530655,37.1175293,R
VEHICLE THEFT,-76.4441522,37.0204523,C
ROBBERY,-76.5188129,37.1145035,C
LARCENY,-76.513186,37.1528399,R
DRUG/NARCOTICS OFFENSES,-76.5465438,37.1392561,C
DRUG/NARCOTICS OFFENSES,-76.4974041,37.1098944,C
DRUG/NARCOTICS OFFENSES,-76.4028458,36.9871001,R
DRUG/NARCOTICS OFFENSES,-76.5550167,37.1541512,C
LARCENY,-76.5420644,37.1690312,R
VEHICLE THEFT,-76.4601433,37.0567194,P
DRUG/NARCOTICS OFFENSES,-76.4013743,36.9900905,R
LARCENY,-76.5518298,37.1485437,C
AGGRAVATED ASSAULT,-76.4170108,36.9808323,R
"SEX ASSAULT, RAPE",-76.4554275,37.0279145,M
VEHICLE THEFT,-76.549394,37.150901,R
ROBBERY,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.5198549,37.115122,C
DRUG/NARCOTICS OFFENSES,-76.4118703,36.9962832,M
LARCENY,-76.5445587,37.1285745,R
LARCENY,-76.3975018,36.9856235,R
OVERDOSE,-76.4589279,37.0888359,C
ROBBERY,-76.4699618,37.076823,C
VEHICLE THEFT,-76.5028069,37.1301518,M
VEHICLE THEFT,-76.4377798,37.0094596,C
VEHICLE THEFT,-76.4223613,37.0139151,R
LARCENY,-76.4195815,36.9844537,R
DRUG/NARCOTICS OFFENSES,-76.4269768,36.991052,C
DRUG/NARCOTICS OFFENSES,-76.5224309,37.1180153,C
VEHICLE THEFT,-76.5028612,37.0746278,R
DRUG/NARCOTICS OFFENSES,-76.4799026,37.0819785,C
DRUG/NARCOTICS OFFENSES,-76.4667135,37.0765421,C
AGGRAVATED ASSAULT,-76.412852,36.9928309,R
OVERDOSE,-76.5334038,37.1712107,R
"SEX ASSAULT, RAPE",-76.412378,36.973868,P
LARCENY,-76.5445587,37.1285745,R
DRUG/NARCOTICS OFFENSES,-76.4335878,37.0023942,C
AGGRAVATED ASSAULT,-76.415361,36.974885,R
LARCENY,-76.4194535,36.9948512,R
VEHICLE THEFT,-76.5370096,37.1291369,C
LARCENY,-76.407933,36.9898642,C
DRUG/NARCOTICS OFFENSES,-76.5416743,37.1262048,R
VEHICLE THEFT,-76.5131836,37.1253958,R
VEHICLE THEFT,-76.5109083,37.1035132,C
LARCENY,-76.4188552,36.9887126,R
DRUG/NARCOTICS OFFENSES,-76.556477,37.1607465,C
DRUG/NARCOTICS OFFENSES,-76.4835558,37.0883003,C
LARCENY,-76.4020923,36.9779506,R
LARCENY,-76.413994,36.9762285,P
DRUG/NARCOTICS OFFENSES,-76.5484953,37.1433236,C
LARCENY,-76.4102574,36.9881508,R
DRUG/NARCOTICS OFFENSES,-76.4279551,37.0067468,P
DRUG/NARCOTICS OFFENSES,-76.5192085,37.1138352,C
AGGRAVATED ASSAULT,-76.422748,36.9895708,R
AGGRAVATED ASSAULT,-76.4714911,37.0765709,R
AGGRAVATED ASSAULT,-76.4229612,36.9965917,P
LARCENY,-76.5465947,37.1674227,R
DRUG/NARCOTICS OFFENSES,-76.5294034,37.1273143,R
VEHICLE THEFT,-76.4509612,37.0120072,R
LARCENY,-76.4090321,36.9862371,R
DRUG/NARCOTICS OFFENSES,-76.495616,37.112658,C
DRUG/NARCOTICS OFFENSES,-76.4223146,36.9889249,R
DRUG/NARCOTICS OFFENSES,-76.433711,36.9796046,C
AGGRAVATED ASSAULT,-76.4159521,36.9928648,R
LARCENY,-76.5372304,37.1254289,R
LARCENY,-76.5367568,37.1607763,M
DRUG/NARCOTICS OFFENSES,-76.42135,36.9825725,C
VEHICLE THEFT,-76.4313292,36.9829201,C
DRUG/NARCOTICS OFFENSES,-76.4090114,36.9782153,R
LARCENY,-76.4925739,37.0813079,R
DRUG/NARCOTICS OFFENSES,-76.412989,36.9926208,R
DRUG/NARCOTICS OFFENSES,-76.5387609,37.137244,R
LARCENY,-76.493523,37.105174,C
ROBBERY,-76.3998142,36.9875694,R
DRUG/NARCOTICS OFFENSES,-76.432053,37.0167,R
AGGRAVATED ASSAULT,-76.4106336,36.9840075,R
LARCENY,-76.506345,37.1070855,R
DRUG/NARCOTICS OFFENSES,-76.5432645,37.1373763,R
VEHICLE THEFT,-76.4523183,37.0777823,R
DRUG/NARCOTICS OFFENSES,-76.4227924,36.98964,R
"SEX ASSAULT, RAPE",-76.5222381,37.1434344,R
LARCENY,-76.4477902,37.0321352,R
VEHICLE THEFT,-76.4667659,37.0377816,C
LARCENY,-76.4229516,37.0020955,R
AGGRAVATED ASSAULT,-76.5165735,37.1120849,C
ROBBERY,-76.4145775,36.9904095,P
AGGRAVATED ASSAULT,-76.4912501,37.1004245,C
VEHICLE THEFT,-76.4460483,37.0108875,C
OVERDOSE,-76.536092,37.124203,C
VEHICLE THEFT,-76.4871821,37.0973237,O
AGGRAVATED ASSAULT,-76.5266492,37.1219266,C
VEHICLE THEFT,-76.471298,37.107118,R
LARCENY,-76.518583,37.122077,P
LARCENY,-76.4679439,37.1069512,R
DRUG/NARCOTICS OFFENSES,-76.5311911,37.1326269,C
LARCENY,-76.4555664,37.0774046,R
VEHICLE THEFT,-76.415341,36.992107,R
DRUG/NARCOTICS OFFENSES,-76.4203337,36.9857287,R
LARCENY,-76.5330759,37.1775015,P
LARCENY,-76.495616,37.112658,C
AGGRAVATED ASSAULT,-76.5355935,37.1457008,R
LARCENY,-76.4516265,37.0312764,C
LARCENY,-76.5583319,37.1574076,R
DRUG/NARCOTICS OFFENSES,-76.556432,37.1588069,C
DRUG/NARCOTICS OFFENSES,-76.4632065,37.0552779,C
DRUG/NARCOTICS OFFENSES,-76.4150111,36.991046,P
LARCENY,-76.4962531,37.1094588,C
LARCENY,-76.5194339,37.117074,R
LARCENY,-76.5479822,37.1131889,R
VEHICLE THEFT,-76.4045309,36.9790193,R
LARCENY,-76.5073012,37.1169755,C
DRUG/NARCOTICS OFFENSES,-76.474169,37.115279,R
DRUG/NARCOTICS OFFENSES,-76.4080042,36.9695021,R
LARCENY,-76.4958828,37.0902241,R
ROBBERY,-76.5576401,37.1605218,R
LARCENY,-76.495616,37.112658,C
LARCENY,-76.4102574,36.9881508,R
DRUG/NARCOTICS OFFENSES,-76.5407081,37.1648222,C
LARCENY,-76.5434071,37.1050707,R
AGGRAVATED ASSAULT,-76.4067711,36.9879417,C
LARCENY,-76.4871821,37.0973237,O
ROBBERY,-76.4302306,36.9782745,C
DRUG/NARCOTICS OFFENSES,-76.4505936,37.0116252,R
DRUG/NARCOTICS OFFENSES,-76.3995769,36.9791669,P
LARCENY,-76.4110156,36.9894204,R
DRUG/NARCOTICS OFFENSES,-76.5534753,37.1511213,C
VEHICLE THEFT,-76.528324,37.1497,C
DRUG/NARCOTICS OFFENSES,-76.4223146,36.9889249,R
"SEX ASSAULT, RAPE",-76.4142119,36.9897722,P
LARCENY,-76.42135,36.9825725,C
AGGRAVATED ASSAULT,-76.536092,37.124203,C
DRUG/NARCOTICS OFFENSES,-76.4633177,37.0892762,C
DRUG/NARCOTICS OFFENSES,-76.4087949,36.9705775,R
OVERDOSE,-76.450281,37.0384021,R
LARCENY,-76.5089999,37.0717844,R
LARCENY,-76.4494589,37.011754,R
ROBBERY,-76.4815475,37.0772561,R
LARCENY,-76.459168,37.064171,R
LARCENY,-76.5330967,37.1427256,R
DRUG/NARCOTICS OFFENSES,-76.4564057,37.0391284,C
DRUG/NARCOTICS OFFENSES,-76.4773971,37.0529653,P
LARCENY,-76.4667659,37.0377816,C
LARCENY,-76.518583,37.122077,P
"SEX ASSAULT, RAPE",-76.5423848,37.1325868,C
DRUG/NARCOTICS OFFENSES,-76.4667135,37.0765421,C
LARCENY,-76.5422682,37.1327238,C
LARCENY,-76.4589279,37.0888359,C
LARCENY,-76.5555848,37.1357354,R
LARCENY,-76.5370096,37.1291369,C
LARCENY,-76.498972,37.080165,R
DRUG/NARCOTICS OFFENSES,-76.5616122,37.1568253,R
LARCENY,-76.458094,37.0367373,R
DRUG/NARCOTICS OFFENSES,-76.4804465,37.1032039,M
LARCENY,-76.4051422,36.9797539,R
DRUG/NARCOTICS OFFENSES,-76.5420644,37.1690312,R
LARCENY,-76.5341041,37.1187865,R
LARCENY,-76.534754,37.1420559,R
DRUG/NARCOTICS OFFENSES,-76.5170062,37.1154057,R
DRUG/NARCOTICS OFFENSES,-76.4833383,37.0634596,O
LARCENY,-76.5311547,37.1249554,C
LARCENY,-76.517428,37.149743,R
AGGRAVATED ASSAULT,-76.4123572,36.9786537,R
DRUG/NARCOTICS OFFENSES,-76.556432,37.1588069,C
LARCENY,-76.4039379,36.983409,R
DRUG/NARCOTICS OFFENSES,-76.4103233,36.9937009,P
LARCENY,-76.504475,37.119529,M
DRUG/NARCOTICS OFFENSES,-76.4187957,36.9831566,R
LARCENY,-76.5135771,37.132416,M
LARCENY,-76.495616,37.112658,C
LARCENY,-76.4812475,37.0858157,C
VEHICLE THEFT,-76.440192,36.9936859,C
DRUG/NARCOTICS OFFENSES,-76.427742,36.998052,R
VEHICLE THEFT,-76.552617,37.1489789,P
DRUG/NARCOTICS OFFENSES,-76.3995769,36.9791669,P
AGGRAVATED ASSAULT,-76.526468,37.1017394,R
LARCENY,-76.5119698,37.1243049,C
ROBBERY,-76.4747446,37.0755734,C
DRUG/NARCOTICS OFFENSES,-76.4906507,37.0994311,R
ROBBERY,-76.421553,37.019295,R
LARCENY,-76.4316669,37.0190765,R
DRUG/NARCOTICS OFFENSES,-76.4742673,37.075965,R
LARCENY,-76.46459,37.0327292,R
DRUG/NARCOTICS OFFENSES,-76.5467932,37.1242892,R
DRUG/NARCOTICS OFFENSES,-76.5688367,37.1748378,C
DRUG/NARCOTICS OFFENSES,-76.420534,36.981336,P
ROBBERY,-76.498234,37.07515,R
VEHICLE THEFT,-76.445594,37.092728,R
LARCENY,-76.445594,37.092728,R
AGGRAVATED ASSAULT,-76.5422682,37.1327238,C
VEHICLE THEFT,-76.3972285,36.9843291,R
LARCENY,-76.5737527,37.2079632,C
OVERDOSE,-76.4054524,36.9862346,R
AGGRAVATED ASSAULT,-76.4441522,37.0204523,C
DRUG/NARCOTICS OFFENSES,-76.3995769,36.9791669,P
DRUG/NARCOTICS OFFENSES,-76.5507163,37.1605524,R
VEHICLE THEFT,-76.5246918,37.122114,R
LARCENY,-76.4871821,37.0973237,O
DRUG/NARCOTICS OFFENSES,-76.41597,36.997966,R
LARCENY,-76.410235,36.9833663,R
DRUG/NARCOTICS OFFENSES,-76.5518298,37.1485437,C
LARCENY,-76.4703015,37.08204,R
AGGRAVATED ASSAULT,-76.4667135,37.0765421,C
AGGRAVATED ASSAULT,-76.5117757,37.1381004,M
DRUG/NARCOTICS OFFENSES,-76.5322437,37.1351493,R
VEHICLE THEFT,-76.5555848,37.1357354,R
VEHICLE THEFT,-76.5311547,37.1249554,C
DRUG/NARCOTICS OFFENSES,-76.5308692,37.1296868,R
DRUG/NARCOTICS OFFENSES,-76.4661144,37.0830098,C
ROBBERY,-76.528324,37.1497,C
LARCENY,-76.513391,37.097599,R
DRUG/NARCOTICS OFFENSES,-76.412194,36.9833901,R
LARCENY,-76.45548,37.0368362,C
AGGRAVATED ASSAULT,-76.548403,37.1531151,R
DRUG/NARCOTICS OFFENSES,-76.4122075,36.9913475,R
DRUG/NARCOTICS OFFENSES,-76.4325269,36.98187,C
AGGRAVATED ASSAULT,-76.4406831,37.0144032,C
ROBBERY,-76.4580576,37.0947029,C
LARCENY,-76.402415,36.980837,R
AGGRAVATED ASSAULT,-76.4589279,37.0888359,C
"SEX ASSAULT, RAPE",-76.46028,37.0978659,C
DRUG/NARCOTICS OFFENSES,-76.4157151,36.9971466,R
LARCENY,-76.4876604,37.0907376,R
LARCENY,-76.4169941,36.9748781,R
"SEX ASSAULT, RAPE",-76.549394,37.150901,R
LARCENY,-76.4892451,37.1162441,R
LARCENY,-76.4415084,37.0214429,C
LARCENY,-76.400469,36.9832079,R
VEHICLE THEFT,-76.4933364,37.0994569,M
DRUG/NARCOTICS OFFENSES,-76.422748,36.9895708,R
AGGRAVATED ASSAULT,-76.54295,37.136908,R
DRUG/NARCOTICS OFFENSES,-76.5624314,37.1621436,R
LARCENY,-76.5312171,37.1250027,C
VEHICLE THEFT,-76.405235,36.9811174,R
ROBBERY,-76.4537931,37.0241418,C
VEHICLE THEFT,-76.4160841,37.0044709,M
DRUG/NARCOTICS OFFENSES,-76.5117863,37.1278779,C
DRUG/NARCOTICS OFFENSES,-76.4775373,37.1052281,C
VEHICLE THEFT,-76.4222882,36.9833657,C
VEHICLE THEFT,-76.560688,37.1568172,R
LARCENY,-76.534754,37.1420559,R
DRUG/NARCOTICS OFFENSES,-76.5107781,37.0950282,R
"SEX ASSAULT, RAPE",-76.4505536,37.0291733,C
VEHICLE THEFT,-76.396822,36.9862195,R
LARCENY,-76.4632871,37.0977859,R
LARCENY,-76.4969158,37.1174225,R
VEHICLE THEFT,-76.4613924,37.0718263,R
LARCENY,-76.4137982,36.9891213,P
LARCENY,-76.5059961,37.1073248,R
AGGRAVATED ASSAULT,-76.4146602,36.9768928,R
ROBBERY,-76.496138,37.0892256,R
OVERDOSE,-76.4153692,36.9916715,P
LARCENY,-76.4353505,37.0200803,R
DRUG/NARCOTICS OFFENSES,-76.5558851,37.1563374,C
LARCENY,-76.4747446,37.0755734,C
DRUG/NARCOTICS OFFENSES,-76.4254408,36.9884769,M
DRUG/NARCOTICS OFFENSES,-76.5496964,37.1334362,R
DRUG/NARCOTICS OFFENSES,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.4593427,37.0636742,R
LARCENY,-76.4739288,37.0864711,C
AGGRAVATED ASSAULT,-76.4229516,37.0020955,R
DRUG/NARCOTICS OFFENSES,-76.5170062,37.1154057,R
AGGRAVATED ASSAULT,-76.492453,37.081941,R
LARCENY,-76.5177061,37.088287,R
AGGRAVATED ASSAULT,-76.405795,36.991832,R
DRUG/NARCOTICS OFFENSES,-76.5423655,37.1331147,C
DRUG/NARCOTICS OFFENSES,-76.4126139,36.9919973,R
DRUG/NARCOTICS OFFENSES,-76.4815809,37.0767529,R
DRUG/NARCOTICS OFFENSES,-76.5387609,37.137244,R
LARCENY,-76.5349533,37.1275595,C
AGGRAVATED ASSAULT,-76.4632065,37.0552779,C
DRUG/NARCOTICS OFFENSES,-76.5630959,37.1690435,C
LARCENY,-76.407933,36.9898642,C
LARCENY,-76.3889211,36.9886686,R
LARCENY,-76.5246628,37.0971921,R
LARCENY,-76.5264358,37.1251497,R
ROBBERY,-76.526701,37.133994,R
LARCENY,-76.5731391,37.2127894,R
LARCENY,-76.404858,36.9902984,R
VEHICLE THEFT,-76.4159491,37.0115047,NZ
"SEX ASSAULT, RAPE",-76.4589279,37.0888359,C
LARCENY,-76.493523,37.105174,C
DRUG/NARCOTICS OFFENSES,-76.5422682,37.1327238,C
DRUG/NARCOTICS OFFENSES,-76.4210991,36.9814417,C
LARCENY,-76.5100863,37.1276496,M
LARCENY,-76.5353465,37.1525762,R
LARCENY,-76.5367568,37.1607763,M
DRUG/NARCOTICS OFFENSES,-76.5417523,37.1041249,R
LARCENY,-76.4763972,37.0872132,C
DRUG/NARCOTICS OFFENSES,-76.4681551,37.1027698,C
LARCENY,-76.5718739,37.1851068,R
AGGRAVATED ASSAULT,-76.4196569,36.9899767,R
DRUG/NARCOTICS OFFENSES,-76.5423848,37.1325868,C
LARCENY,-76.4616808,37.0597295,R
DRUG/NARCOTICS OFFENSES,-76.5370096,37.1291369,C
DRUG/NARCOTICS OFFENSES,-76.414962,36.9758449,P
OVERDOSE,-76.4699618,37.076823,C
LARCENY,-76.4958828,37.0902241,R
VEHICLE THEFT,-76.4181608,36.9961694,R
AGGRAVATED ASSAULT,-76.471457,37.07786,R
LARCENY,-76.5157866,37.1155529,R
LARCENY,-76.5624314,37.1621436,R
LARCENY,-76.4712389,37.0551338,C
DRUG/NARCOTICS OFFENSES,-76.5281225,37.1340156,R
DRUG/NARCOTICS OFFENSES,-76.4302306,36.9782745,C
VEHICLE THEFT,-76.4100597,36.9758316,R
LARCENY,-76.5619565,37.1287178,R
DRUG/NARCOTICS OFFENSES,-76.5355935,37.1457008,R
DRUG/NARCOTICS OFFENSES,-76.5319745,37.1123088,R
VEHICLE THEFT,-76.504475,37.119529,M
VEHICLE THEFT,-76.4601402,37.0517974,C
LARCENY,-76.4924427,37.0964912,R
LARCENY,-76.4607597,37.0976734,R
DRUG/NARCOTICS OFFENSES,-76.411085,36.967453,P
DRUG/NARCOTICS OFFENSES,-76.520671,37.131969,R
LARCENY,-76.4632871,37.0977859,R
LARCENY,-76.5515148,37.1249598,R
LARCENY,-76.4275087,37.0165145,R
DRUG/NARCOTICS OFFENSES,-76.447129,37.0236949,C
VEHICLE THEFT,-76.5217939,37.1180557,C
DRUG/NARCOTICS OFFENSES,-76.4882299,37.0863992,R
LARCENY,-76.549394,37.150901,R
LARCENY,-76.476476,37.1138399,R
VEHICLE THEFT,-76.4368952,37.0111118,R
DRUG/NARCOTICS OFFENSES,-76.4210991,36.9814417,C
DRUG/NARCOTICS OFFENSES,-76.4070783,36.9789839,R
LARCENY,-76.5228036,37.1325807,R
DRUG/NARCOTICS OFFENSES,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.4122345,36.9913369,R
DRUG/NARCOTICS OFFENSES,-76.5370096,37.1291369,C
LARCENY,-76.4111203,36.9949908,P
LARCENY,-76.4745477,37.0440842,R
LARCENY,-76.4545379,37.0886809,R
LARCENY,-76.5210966,37.1034236,R
LARCENY,-76.4070416,36.9829988,R
VEHICLE THEFT,-76.3975018,36.9856235,R
LARCENY,-76.4045309,36.9790193,R
LARCENY,-76.394618,36.9882459,R
VEHICLE THEFT,-76.5195322,37.145963,R
LARCENY,-76.5271427,37.1036914,R
DRUG/NARCOTICS OFFENSES,-76.4116768,36.9771508,R
"SEX ASSAULT, RAPE",-76.5495772,37.1312258,R
ROBBERY,-76.456523,37.0394888,R
LARCENY,-76.4546937,37.0656304,R
ROBBERY,-76.5190723,37.1457074,R
LARCENY,-76.504946,37.112743,R
LARCENY,-76.4616499,37.073586,R
LARCENY,-76.4841375,37.0857037,C
DRUG/NARCOTICS OFFENSES,-76.5011399,37.135002,M
OVERDOSE,-76.5576401,37.1605218,R
LARCENY,-76.4736857,37.0735663,C
VEHICLE THEFT,-76.5504933,37.1209691,R
OVERDOSE,-76.5194939,37.0803323,R
LARCENY,-76.4589279,37.0888359,C
DRUG/NARCOTICS OFFENSES,-76.4585579,37.0420692,C
VEHICLE THEFT,-76.4468548,37.091124,R
DRUG/NARCOTICS OFFENSES,-76.4250021,37.0120884,R
DRUG/NARCOTICS OFFENSES,-76.5232719,37.1214919,R
DRUG/NARCOTICS OFFENSES,-76.5194339,37.117074,R
LARCENY,-76.5377199,37.137388,R
VEHICLE THEFT,-76.4377326,37.0162808,R
VEHICLE THEFT,-76.5028069,37.1301518,M
LARCENY,-76.4009704,36.9894524,C
LARCENY,-76.5541459,37.1248257,R
VEHICLE THEFT,-76.4703015,37.08204,R
LARCENY,-76.5170062,37.1154057,R
OVERDOSE,-76.4979469,37.1014924,M
DRUG/NARCOTICS OFFENSES,-76.4173115,36.9917119,R
DRUG/NARCOTICS OFFENSES,-76.403272,36.9877318,R
LARCENY,-76.5632346,37.1490311,R
DRUG/NARCOTICS OFFENSES,-76.5266814,37.1305767,R
DRUG/NARCOTICS OFFENSES,-76.4589279,37.0888359,C
AGGRAVATED ASSAULT,-76.4882885,37.1007942,O
LARCENY,-76.4907973,37.0951568,M
VEHICLE THEFT,-76.4247893,36.998299,M
LARCENY,-76.492277,37.123529,R
LARCENY,-76.5350365,37.1510182,R
AGGRAVATED ASSAULT,-76.4509612,37.0120072,R
DRUG/NARCOTICS OFFENSES,-76.420534,36.981336,P
LARCENY,-76.4633447,37.0297682,R
OVERDOSE,-76.4528065,37.0617368,R
DRUG/NARCOTICS OFFENSES,-76.5280792,37.1486222,C
LARCENY,-76.5539809,37.1341229,R
LARCENY,-76.5100863,37.1276496,M
LARCENY,-76.5129609,37.0657629,R
LARCENY,-76.504475,37.119529,M
DRUG/NARCOTICS OFFENSES,-76.4078853,36.9818591,R
DRUG/NARCOTICS OFFENSES,-76.505533,37.095309,R
AGGRAVATED ASSAULT,-76.4582324,37.0550879,R
LARCENY,-76.504475,37.119529,M
VEHICLE THEFT,-76.549394,37.150901,R
DRUG/NARCOTICS OFFENSES,-76.495616,37.112658,C
VEHICLE THEFT,-76.4302983,37.0023475,R
DRUG/NARCOTICS OFFENSES,-76.5555848,37.1357354,R
ROBBERY,-76.4540266,37.0285346,R
OVERDOSE,-76.426337,36.997698,R
ROBBERY,-76.4898769,37.0826394,R
LARCENY,-76.5199095,37.1336156,R
DRUG/NARCOTICS OFFENSES,-76.520117,37.1190489,R
DRUG/NARCOTICS OFFENSES,-76.4178244,36.9764362,C
LARCENY,-76.5385771,37.0921274,R
AGGRAVATED ASSAULT,-76.5457067,37.1102112,R
LARCENY,-76.5370096,37.1291369,C
DRUG/NARCOTICS OFFENSES,-76.4871178,37.0616758,P
"SEX ASSAULT, RAPE",-76.4987579,37.0989635,M
LARCENY,-76.5422682,37.1327238,C
LARCENY,-76.4875451,37.0845126,R
DRUG/NARCOTICS OFFENSES,-76.4591424,37.0946991,C
LARCENY,-76.4196777,36.9906166,R
